date,pos_prob_mean,retorno_log_merval,retorno_log_dolar
2023-07-23,0.2127236371366855,0.02975494219272079,0.005725206478039979
2023-07-24,0.41450927965343,-0.013433048932078862,0.04465858352666974
2023-07-25,0.3195708387841781,0.010203561032215092,-0.029549703101867664
2023-07-26,0.2580803260207176,-0.0007341770332924824,0.01857063581945617
2023-07-27,0.2580803260207176,-0.04536039200122843,0.012797249601470106
2023-07-28,0.06671774925052887,0.016689833095917095,-0.00363967644744978
2023-07-29,0.14946974890873485,0.016689833095917095,-0.00363967644744978
2023-07-30,0.14946974890873485,0.016689833095917095,-0.00363967644744978
2023-07-31,0.14946974890873485,-0.0014208801790669412,-0.0018248180246285273
2023-08-01,0.14946974890873485,-0.009040210463972187,0.018100041643617892
2023-08-02,0.1233248656587393,-0.01736308579717516,0.0
2023-08-03,0.10387474003417248,-0.008367758936953962,0.017778246021284083
2023-08-04,0.04832518322823139,0.022518354615144176,0.0070237338793068815
2023-08-05,0.08481722123300035,0.022518354615144176,0.0070237338793068815
2023-08-06,0.09816830419003963,0.022518354615144176,0.0070237338793068815
2023-08-07,0.1080360991114643,0.0018363405796648635,0.03777273081485788
2023-08-08,0.1583788535351575,0.0300329018332004,0.003364174745631665
2023-08-09,0.1646998155862093,-0.0105944547375465,0.003352895010311663
2023-08-10,0.12410425629466772,0.019535602843788524,0.0033416906619025966
2023-08-11,0.1179341663487767,0.020770043763430834,0.0008336807485775921
2023-08-12,0.05177411073236726,0.020770043763430834,0.0008336807485775921
2023-08-13,0.18296362960598234,0.020770043763430834,0.0008336807485775921
2023-08-14,0.1203710367612075,0.0324947063138179,0.11778303565638382
2023-08-15,0.07393839893621909,0.060853788146964405,0.07145896398214457
2023-08-16,0.05704240101289802,0.06584008552617959,0.06669137449867257
2023-08-17,0.16318976008484812,0.033523648240695536,-0.026145280104322488
2023-08-18,0.13745183887316242,0.0033772927381452433,-0.054435206555017324
2023-08-19,0.15090188724999568,0.0033772927381452433,-0.054435206555017324
2023-08-20,0.06076567073288406,0.0033772927381452433,-0.054435206555017324
2023-08-21,0.091522538557183,0.0033772927381452433,-0.054435206555017324
2023-08-22,0.08397117769887108,0.01638752045113634,0.009742596198818454
2023-08-23,0.10929910641073459,0.03564323113523926,0.01101939524961093
2023-08-24,0.04103116628773991,-0.003238386957804096,-0.01379332213233564
2023-08-25,0.07399908381585892,0.02837396845811746,0.006920442844573493
2023-08-26,0.02007993496954441,0.02837396845811746,0.006920442844573493
2023-08-27,0.0974119132287194,0.02837396845811746,0.006920442844573493
2023-08-28,0.029096884420141578,0.05300579786721826,0.010974047031976575
2023-08-29,0.035466949759132185,0.026780696666790504,0.016238516492908417
2023-08-30,0.11494582203862767,-0.011397555685297434,-0.01351371916672317
2023-08-31,0.11494582203862767,-0.033457707778303813,-0.0068259650703996755
2023-09-01,0.12260467522311956,-0.029202747320152156,-0.0034305350967889225
2023-09-02,0.10925406388317545,-0.029202747320152156,-0.0034305350967889225
2023-09-03,0.15246299722440942,-0.029202747320152156,-0.0034305350967889225
2023-09-04,0.14310171787605383,-0.0024431514437637247,0.0
2023-09-05,0.12476178082976151,-0.05704109748623587,-0.0068965790590604925
2023-09-06,0.07998869149798499,-0.023941264432894016,-0.0069444723528109265
2023-09-07,0.06138987633832065,-0.06356921397931892,0.0
2023-09-08,0.0722312016878277,-0.028625868947001365,-0.0140353181163837
2023-09-09,0.11814145501703024,-0.028625868947001365,-0.0140353181163837
2023-09-10,0.07155879124708962,-0.028625868947001365,-0.0140353181163837
2023-09-11,0.03630458465777338,-0.03530956592493695,0.009845367852529208
2023-09-12,0.15833511017262936,0.0456493162830931,0.01803100167572591
2023-09-13,0.05498430243908213,0.028082597054266856,0.006849341845574841
2023-09-14,0.11681217840763138,0.032607942636063925,-0.01790681456380039
2023-09-15,0.08053703633144156,-0.007443423355489642,0.011057472718225547
2023-09-16,0.14036594182252884,-0.007443423355489642,0.011057472718225547
2023-09-17,0.06555308933439087,-0.007443423355489642,0.011057472718225547
2023-09-18,0.0744395721110278,0.03069855661478904,0.010936540995844624
2023-09-19,0.05158354530835317,-0.01468162953312202,0.0027155481724827624
2023-09-20,0.10054955165833235,-0.025720016632822862,-0.006802747322752545
2023-09-21,0.1310029472629337,-0.014838216367062174,0.01355952978563213
2023-09-22,0.08384301892385401,-0.0006557395052464443,0.0
2023-09-23,0.0866357651927198,-0.0006557395052464443,0.0
2023-09-24,0.09565063365324236,-0.0006557395052464443,0.0
2023-09-25,0.06747782400074917,-0.008797292876133511,0.0
2023-09-26,0.09901071241340385,-0.009696017606561469,0.017356911035939504
2023-09-27,0.023406735585572627,0.025035026294286666,0.017356911035939504
2023-09-28,0.06039441501100858,0.0429493331632429,0.04148358898699378
2023-09-29,0.057783233001828194,-0.03304386691123895,0.01261846395921129
2023-09-30,0.057783233001828194,-0.03304386691123895,0.01261846395921129
2023-10-01,0.09462946828372859,-0.03304386691123895,0.01261846395921129
2023-10-02,0.16347241151281866,-0.010257398110137927,0.0
2023-10-03,0.19059513915547616,0.00822536170972299,0.01246122043781206
2023-10-04,0.14443674646863328,0.055959756279870376,0.04005389775185897
2023-10-05,0.16210879293270408,0.032040871075802,0.0
2023-10-06,0.08504657883064023,0.02551849836476272,0.040226933508943574
2023-10-07,0.08881869752076454,0.02551849836476272,0.040226933508943574
2023-10-08,0.06769308845145167,0.02551849836476272,0.040226933508943574
2023-10-09,0.11711388749868742,0.030863105440049665,0.07165598890643565
2023-10-10,0.059404477859939575,0.07311726414621056,0.061875403718087085
2023-10-11,0.04469447368731933,0.02645840288429646,0.0
2023-10-12,0.06775956141731901,0.059765227360642825,-0.030459207484708095
2023-10-13,0.07564318552071791,0.059765227360642825,-0.030459207484708095
2023-10-14,0.06582225998087475,0.059765227360642825,-0.030459207484708095
2023-10-15,0.06345032305560178,0.059765227360642825,-0.030459207484708095
2023-10-16,0.15010923286899924,0.059765227360642825,-0.030459207484708095
2023-10-17,0.3488690219819546,0.07958086477869486,0.005141399500418586
2023-10-18,0.06848445001159267,-0.03054120365479207,-0.08561375272299188
2023-10-19,0.1349186024865106,-0.044573356535279274,-0.005602255548669888
2023-10-20,0.11380828269054445,0.046946284775616576,0.0
2023-10-21,0.07830441738233755,0.046946284775616576,0.0
2023-10-22,0.09550614809375946,0.046946284775616576,0.0
2023-10-23,0.02437056502741244,-0.132817188082905,0.1888544778355774
2023-10-24,0.09028255119082633,-0.06948347401323218,0.0
2023-10-25,0.0716179317006698,0.04790769669043016,-0.08237099743312726
2023-10-26,0.16004627267830074,-0.019326142335273744,-0.02040887163120697
2023-10-27,0.18717233673151995,-0.026400904763304922,0.005141399500418586
2023-10-28,0.12710061255511979,-0.026400904763304922,0.005141399500418586
2023-10-29,0.09213376382146687,-0.026400904763304922,0.005141399500418586
2023-10-30,0.03501044912263751,-0.1025112300072788,-0.015504186535965303
2023-10-31,0.03501044912263751,-0.021424717847843056,-0.053488684950986354
2023-11-01,0.15224663884346856,0.06209932753589342,-0.00550965581096996
2023-11-02,0.06886646907736102,0.05959176193258564,0.010989121575595284
2023-11-03,0.033689078608793874,-0.026037204757324517,0.0
2023-11-04,0.005751056130975485,-0.026037204757324517,0.0
2023-11-05,0.0071715377271175385,-0.026037204757324517,0.0
2023-11-06,0.19653998066011505,-0.026037204757324517,0.0
2023-11-07,0.2811111927963793,-0.04177970542320075,-0.0390021578032691
2023-11-08,0.1268766615325692,-0.04387512680070316,0.0
2023-11-09,0.09879491369419989,0.06458339422686699,0.06595796779179786
2023-11-10,0.13586771980829773,0.056512456813214484,0.010582109330536937
2023-11-11,0.04887692257761955,0.056512456813214484,0.010582109330536937
2023-11-12,0.08062034304020926,0.056512456813214484,0.010582109330536937
2023-11-13,0.1057453934683989,-0.03594327584420931,-0.03753791931906569
2023-11-14,0.10850409639533609,-0.0038506355189031893,0.0
2023-11-15,0.10606163769791072,-0.00815589569518771,0.04800921918636103
2023-11-16,0.1563839605258463,-0.04398747511267587,-0.026386755173194665
2023-11-17,0.13191177395742332,0.06865520737760455,0.0
2023-11-18,0.05300502999733876,0.06865520737760455,0.0
2023-11-19,0.14064185959014952,0.06865520737760455,0.0
2023-11-20,0.19146101158490875,0.06865520737760455,0.0
2023-11-21,0.0875117274965563,0.20574623876222375,0.12547765781742548
2023-11-22,0.0987723312151342,0.056633527538359374,0.00938974034983886
2023-11-23,0.10842518402572512,0.046997798691624126,-0.03325722175648238
2023-11-24,0.10295171549828523,0.0430085709105672,-0.049515064527380304
2023-11-25,0.07542853125379281,0.0430085709105672,-0.049515064527380304
2023-11-26,0.09277004882044691,0.0430085709105672,-0.049515064527380304
2023-11-27,0.0641348381905118,-0.08400497964377962,-0.005089069507471677
2023-11-28,0.31198845027635497,-0.08693325769280413,-0.04700604237592998
2023-11-29,0.061673700811557604,0.02168780814147908,-0.021622464013166365
2023-11-30,0.061673700811557604,0.02870557018137987,-0.022100347000665543
2023-12-01,0.06541205570101738,0.06747182865618129,0.05436120921888765
2023-12-02,0.05692712937889155,0.06747182865618129,0.05436120921888765
2023-12-03,0.018968982622027397,0.06747182865618129,0.05436120921888765
2023-12-04,0.0482809953391552,-0.02889648365616715,-0.02681125745065671
2023-12-05,0.1234852597117424,0.04610172122342604,-0.02197890671877545
2023-12-06,0.02443789690732956,0.010374455607438549,0.04879016416943216
2023-12-07,0.10771211885730736,0.05155765236667875,0.036367644170874236
2023-12-08,0.020586536119713686,0.05155765236667875,0.036367644170874236
2023-12-09,0.023428142070770264,0.05155765236667875,0.036367644170874236
2023-12-10,0.15555934385660278,0.05155765236667875,0.036367644170874236
2023-12-11,0.06886525509513117,0.03648067759390905,0.010152371464018373
2023-12-12,0.0613899295128984,0.03342192298346269,0.06831924397747713
2023-12-13,0.1666611460968852,-0.0064941678623284815,-0.004728141195945668
2023-12-14,0.11704718921277107,-0.013835398648263109,-0.07885857491231985
2023-12-15,0.06122646249387777,-0.06689298929237708,-0.020726130517116914
2023-12-16,0.09309707888725983,-0.06689298929237708,-0.020726130517116914
2023-12-17,0.07365832872446157,-0.06689298929237708,-0.020726130517116914
2023-12-18,0.08686724719194364,-0.004093026955969137,0.015584731016698328
2023-12-19,0.08028102364774133,-0.008076988350596892,0.005141399500418586
2023-12-20,0.07142754545804628,0.005942105566360212,0.005115100666770012
2023-12-21,0.11893619988655575,0.024687548460928355,-0.005115100666770012
2023-12-22,0.15856850114922857,0.005889902602625341,0.010204170174241689
2023-12-23,0.19345107632007721,0.005889902602625341,0.010204170174241689
2023-12-24,0.14706351422402705,0.005889902602625341,0.010204170174241689
2023-12-25,0.10772966570220888,0.005889902602625341,0.010204170174241689
2023-12-26,0.004377590958029032,-0.03798159479170948,0.0
2023-12-27,0.08984726810106827,-0.0449693004901448,0.005063301956546695
2023-12-28,0.09019720184255335,0.03499999067522097,0.0
2023-12-29,0.21890015331242818,0.0279627832256768,0.024938948347251966
2023-12-30,0.24390451667364688,0.0279627832256768,0.024938948347251966
2023-12-31,0.24390451667364688,0.0279627832256768,0.024938948347251966
2024-01-01,0.24390451667364688,0.0279627832256768,0.024938948347251966
2024-01-02,0.24390451667364688,0.0007698411883954037,-0.01990115431729489
2024-01-03,0.03170430830990275,0.044143485862287335,0.0
2024-01-04,0.20816643461585044,0.032754260468712104,0.014962872676711925
2024-01-05,0.12204411067068577,0.049123274721383225,0.004938281640582964
2024-01-06,0.12204411067068577,0.049123274721383225,0.004938281640582964
2024-01-07,0.12204411067068577,0.049123274721383225,0.004938281640582964
2024-01-08,0.047592476941645145,0.04586475966407555,0.02433210065953073
2024-01-09,0.08220489043213258,-0.040949727666086844,0.06513930217096142
2024-01-10,0.09838911111466586,0.009238894701598,0.026668247082161756
2024-01-11,0.10970932521614367,-0.025069075998189305,-0.026668247082161756
2024-01-12,0.10427984055085796,-0.010400436158645832,0.0
2024-01-13,0.13117404416872477,-0.010400436158645832,0.0
2024-01-14,0.07206769443915359,-0.010400436158645832,0.0
2024-01-15,0.07822135169849251,0.005054365591290022,0.008968669982760247
2024-01-16,0.28086409240495414,0.01852229919044568,0.04367506350266215
2024-01-17,0.06210712085500264,0.0609194272872724,0.037740327982846544
2024-01-18,0.0901497478805729,0.008349584570730428,0.012270092591814219
2024-01-19,0.09517523509243296,0.03572982860148066,-0.016393809775676615
2024-01-20,0.049973786634948565,0.03572982860148066,-0.016393809775676615
2024-01-21,0.08610940675541598,0.03572982860148066,-0.016393809775676615
2024-01-22,0.04127180913928896,0.03765631236408851,0.012320484388040676
2024-01-23,0.06362902000546455,-0.011120159726219825,0.016194685919980856
2024-01-24,0.10037112492136657,0.03677275870591501,0.0
2024-01-25,0.022169537997494142,0.026241354347932955,-0.008064559836729934
2024-01-26,0.05897699296474457,-0.02467665866530666,-0.020450610471291597
2024-01-27,0.14472672791453078,-0.02467665866530666,-0.020450610471291597
2024-01-28,0.09714369436304243,-0.02467665866530666,-0.020450610471291597
2024-01-29,0.12272980669513345,-9.572324495721318e-06,0.0041237171838623965
2024-01-30,0.1021889099793043,0.010731863728064894,-0.008264509849893464
2024-01-31,0.1021889099793043,-0.005199210824835987,-0.016736792355524166
2024-02-01,0.04173010835124148,0.032701711868439176,0.0
2024-02-02,0.050919695851278673,0.01049167765516934,-0.017021687569430455
2024-02-03,0.04028538415311939,0.01049167765516934,-0.017021687569430455
2024-02-04,0.06253884686157107,0.01049167765516934,-0.017021687569430455
2024-02-05,0.09721473151391062,-0.04284836514837842,-0.012959144642504583
2024-02-06,0.053923291455691635,-0.03662126735744664,-0.013129291441792645
2024-02-07,0.10001020611574253,-0.053012104913651825,0.02178735418490696
2024-02-08,0.14540342862407366,-0.03260257151423218,-0.02178735418490696
2024-02-09,0.1602775538340211,0.011231537526946056,0.0
2024-02-10,0.1602775538340211,0.011231537526946056,0.0
2024-02-11,0.1276502994199594,0.011231537526946056,0.0
2024-02-12,0.11201238838712806,0.011231537526946056,0.0
2024-02-13,0.2884086553751717,0.011231537526946056,0.0
2024-02-14,0.24027634455511968,-0.020528980537706687,-0.035878287664901976
2024-02-15,0.5968735098838807,-0.010756096883167032,-0.027779564107076382
